"~id",text,~label
1133,For you and I are past our dancing days.,Tweet
1134,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1135,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1136,True is it that we have seen better days.,Tweet
1137,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1138,I like this place and willingly could waste my time in it.,Tweet
1139,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1140,True is it that we have seen better days.,Tweet
1141,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1142,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1143,For ever and a day.,Tweet
1144,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1145,True is it that we have seen better days.,Tweet
1146,Off with his head!,Tweet
1147,Can one desire too much of a good thing?.,Tweet
1148,Off with his head!,Tweet
1149,A horse! a horse! my kingdom for a horse!.,Tweet
1150,Not stepping o'er the bounds of modesty.,Tweet
1151,That it should come to this!.,Tweet
1152,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1153,"So wise so young, they say, do never live long.",Tweet
1154,Not stepping o'er the bounds of modesty.,Tweet
1155,Off with his head!,Tweet
1156,O! she doth teach the torches to burn bright.,Tweet
1157,True is it that we have seen better days.,Tweet
1158,I like this place and willingly could waste my time in it.,Tweet
1159,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1160,This above all: to thine own self be true.,Tweet
1161,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1162,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1163,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1164,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1165,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1166,"So wise so young, they say, do never live long.",Tweet
1167,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1168,For you and I are past our dancing days.,Tweet
1169,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1170,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1171,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1172,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1173,O! she doth teach the torches to burn bright.,Tweet
1174,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1175,O! she doth teach the torches to burn bright.,Tweet
1176,I like this place and willingly could waste my time in it.,Tweet
1177,A horse! a horse! my kingdom for a horse!.,Tweet
1178,Off with his head!,Tweet
1179,"The lady doth protest too much, methinks.",Tweet
1180,For you and I are past our dancing days.,Tweet
1181,Do you think I am easier to be played on than a pipe?,Tweet
1182,"Though this be madness, yet there is method in 't.",Tweet
1183,"An honest tale speeds best, being plainly told.",Tweet
1184,Tempt not a desperate man.,Tweet
1185,"The lady doth protest too much, methinks.",Tweet
1186,In my mind's eye.,Tweet
1187,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1188,"To be, or not to be: that is the question.",Tweet
1189,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1190,Can one desire too much of a good thing?.,Tweet
1191,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1192,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1193,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1194,The king's name is a tower of strength.,Tweet
1195,"There is nothing either good or bad, but thinking makes it so.",Tweet
1196,Tempt not a desperate man.,Tweet
1197,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1198,Off with his head!,Tweet
1199,A horse! a horse! my kingdom for a horse!.,Tweet
1200,O! she doth teach the torches to burn bright.,Tweet
1201,The king's name is a tower of strength.,Tweet
1202,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1203,Tempt not a desperate man.,Tweet
1204,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1205,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1206,True is it that we have seen better days.,Tweet
1207,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1208,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1209,Brevity is the soul of wit.,Tweet
1210,"When sorrows come, they come not single spies, but in battalions.",Tweet
1211,Now is the winter of our discontent.,Tweet
1212,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1213,"An honest tale speeds best, being plainly told.",Tweet
1214,Not stepping o'er the bounds of modesty.,Tweet
1215,"The lady doth protest too much, methinks.",Tweet
1216,"I will speak daggers to her, but use none.",Tweet
1217,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1218,A horse! a horse! my kingdom for a horse!.,Tweet
1219,"A little more than kin, and less than kind.",Tweet
1220,This above all: to thine own self be true.,Tweet
1221,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1222,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1223,"So wise so young, they say, do never live long.",Tweet
1224,This above all: to thine own self be true.,Tweet
1225,True is it that we have seen better days.,Tweet
1226,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1227,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1228,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1229,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1230,"Though this be madness, yet there is method in 't.",Tweet
1231,Not stepping o'er the bounds of modesty.,Tweet
1232,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1233,I like this place and willingly could waste my time in it.,Tweet
1234,For ever and a day.,Tweet
1235,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1236,"I will speak daggers to her, but use none.",Tweet
1237,The king's name is a tower of strength.,Tweet
1238,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1239,True is it that we have seen better days.,Tweet
1240,Now is the winter of our discontent.,Tweet
1241,"To be, or not to be: that is the question.",Tweet
1242,"An honest tale speeds best, being plainly told.",Tweet
1243,Now is the winter of our discontent.,Tweet
1244,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1245,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1246,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1247,I like this place and willingly could waste my time in it.,Tweet
1248,O! she doth teach the torches to burn bright.,Tweet
1249,"There is nothing either good or bad, but thinking makes it so.",Tweet
1250,True is it that we have seen better days.,Tweet
1251,Can one desire too much of a good thing?.,Tweet
1252,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1253,Not stepping o'er the bounds of modesty.,Tweet
1254,For ever and a day.,Tweet
1255,"So wise so young, they say, do never live long.",Tweet
1256,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1257,Can one desire too much of a good thing?.,Tweet
1258,"An honest tale speeds best, being plainly told.",Tweet
1259,The king's name is a tower of strength.,Tweet
1260,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1261,Now is the winter of our discontent.,Tweet
1262,O! she doth teach the torches to burn bright.,Tweet
1263,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1264,"So wise so young, they say, do never live long.",Tweet
1265,Now is the winter of our discontent.,Tweet
1266,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1267,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1268,True is it that we have seen better days.,Tweet
1269,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1270,Rich gifts wax poor when givers prove unkind.,Tweet
1271,In my mind's eye.,Tweet
1272,Off with his head!,Tweet
1273,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1274,Can one desire too much of a good thing?.,Tweet
1275,A horse! a horse! my kingdom for a horse!.,Tweet
1276,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1277,"There is nothing either good or bad, but thinking makes it so.",Tweet
1278,For ever and a day.,Tweet
1279,Brevity is the soul of wit.,Tweet
1280,Rich gifts wax poor when givers prove unkind.,Tweet
1281,That it should come to this!.,Tweet
1282,A horse! a horse! my kingdom for a horse!.,Tweet
1283,"Though this be madness, yet there is method in 't.",Tweet
1284,"Though this be madness, yet there is method in 't.",Tweet
1285,I like this place and willingly could waste my time in it.,Tweet
1286,A horse! a horse! my kingdom for a horse!.,Tweet
1287,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1288,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1289,Tempt not a desperate man.,Tweet
1290,"When sorrows come, they come not single spies, but in battalions.",Tweet
1291,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1292,For you and I are past our dancing days.,Tweet
1293,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1294,I like this place and willingly could waste my time in it.,Tweet
1295,"To be, or not to be: that is the question.",Tweet
1296,"There is nothing either good or bad, but thinking makes it so.",Tweet
1297,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1298,For ever and a day.,Tweet
1299,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1300,A horse! a horse! my kingdom for a horse!.,Tweet
1301,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1302,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1303,Wisely and slow; they stumble that run fast.,Tweet
1304,In my mind's eye.,Tweet
1305,"It is the east, and Juliet is the sun.",Tweet
1306,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1307,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1308,"When sorrows come, they come not single spies, but in battalions.",Tweet
1309,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1310,"To be, or not to be: that is the question.",Tweet
1311,"I will speak daggers to her, but use none.",Tweet
1312,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1313,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1314,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1315,"When sorrows come, they come not single spies, but in battalions.",Tweet
1316,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1317,A horse! a horse! my kingdom for a horse!.,Tweet
1318,True is it that we have seen better days.,Tweet
1319,In my mind's eye.,Tweet
1320,A horse! a horse! my kingdom for a horse!.,Tweet
1321,O! she doth teach the torches to burn bright.,Tweet
1322,"The lady doth protest too much, methinks.",Tweet
1323,Off with his head!,Tweet
1324,I like this place and willingly could waste my time in it.,Tweet
1325,"I will speak daggers to her, but use none.",Tweet
1326,For ever and a day.,Tweet
1327,"So wise so young, they say, do never live long.",Tweet
1328,Not stepping o'er the bounds of modesty.,Tweet
1329,"So wise so young, they say, do never live long.",Tweet
1330,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1331,O! she doth teach the torches to burn bright.,Tweet
1332,"To be, or not to be: that is the question.",Tweet
1333,"An honest tale speeds best, being plainly told.",Tweet
1334,Rich gifts wax poor when givers prove unkind.,Tweet
1335,"So wise so young, they say, do never live long.",Tweet
1336,"A little more than kin, and less than kind.",Tweet
1337,Off with his head!,Tweet
1338,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1339,"A little more than kin, and less than kind.",Tweet
1340,A horse! a horse! my kingdom for a horse!.,Tweet
1341,A horse! a horse! my kingdom for a horse!.,Tweet
1342,Off with his head!,Tweet
1343,For you and I are past our dancing days.,Tweet
1344,"An honest tale speeds best, being plainly told.",Tweet
1345,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1346,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1347,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1348,"Though this be madness, yet there is method in 't.",Tweet
1349,"So wise so young, they say, do never live long.",Tweet
1350,In my mind's eye.,Tweet
1351,Off with his head!,Tweet
1352,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1353,Now is the winter of our discontent.,Tweet
1354,This above all: to thine own self be true.,Tweet
1355,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1356,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1357,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1358,"A little more than kin, and less than kind.",Tweet
1359,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1360,"There is nothing either good or bad, but thinking makes it so.",Tweet
1361,"To be, or not to be: that is the question.",Tweet
1362,"To be, or not to be: that is the question.",Tweet
1363,The king's name is a tower of strength.,Tweet
1364,That it should come to this!.,Tweet
1365,This above all: to thine own self be true.,Tweet
1366,"It is the east, and Juliet is the sun.",Tweet
1367,Can one desire too much of a good thing?.,Tweet
1368,Now is the winter of our discontent.,Tweet
1369,I like this place and willingly could waste my time in it.,Tweet
1370,I like this place and willingly could waste my time in it.,Tweet
1371,In my mind's eye.,Tweet
1372,"An honest tale speeds best, being plainly told.",Tweet
1373,"When sorrows come, they come not single spies, but in battalions.",Tweet
1374,Not stepping o'er the bounds of modesty.,Tweet
1375,A horse! a horse! my kingdom for a horse!.,Tweet
1376,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1377,Tempt not a desperate man.,Tweet
1378,For you and I are past our dancing days.,Tweet
1379,"When sorrows come, they come not single spies, but in battalions.",Tweet
1380,O! she doth teach the torches to burn bright.,Tweet
1381,"So wise so young, they say, do never live long.",Tweet
1382,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1383,True is it that we have seen better days.,Tweet
1384,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1385,Not stepping o'er the bounds of modesty.,Tweet
1386,"It is the east, and Juliet is the sun.",Tweet
1387,"I will speak daggers to her, but use none.",Tweet
1388,Wisely and slow; they stumble that run fast.,Tweet
1389,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1390,The king's name is a tower of strength.,Tweet
1391,Now is the winter of our discontent.,Tweet
1392,O! she doth teach the torches to burn bright.,Tweet
1393,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1394,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1395,"I will speak daggers to her, but use none.",Tweet
1396,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1397,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1398,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1399,"To be, or not to be: that is the question.",Tweet
1400,True is it that we have seen better days.,Tweet
1401,Now is the winter of our discontent.,Tweet
1402,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1403,Not stepping o'er the bounds of modesty.,Tweet
1404,For ever and a day.,Tweet
1405,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1406,Off with his head!,Tweet
1407,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1408,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1409,Brevity is the soul of wit.,Tweet
1410,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1411,I like this place and willingly could waste my time in it.,Tweet
1412,Can one desire too much of a good thing?.,Tweet
1413,For ever and a day.,Tweet
1414,Brevity is the soul of wit.,Tweet
1415,That it should come to this!.,Tweet
1416,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1417,"I will speak daggers to her, but use none.",Tweet
1418,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1419,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1420,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1421,Can one desire too much of a good thing?.,Tweet
1422,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1423,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1424,"So wise so young, they say, do never live long.",Tweet
1425,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1426,Do you think I am easier to be played on than a pipe?,Tweet
1427,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1428,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1429,True is it that we have seen better days.,Tweet
1430,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1431,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1432,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1433,"It is the east, and Juliet is the sun.",Tweet
1434,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1435,A horse! a horse! my kingdom for a horse!.,Tweet
1436,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1437,The king's name is a tower of strength.,Tweet
1438,A horse! a horse! my kingdom for a horse!.,Tweet
1439,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1440,"It is the east, and Juliet is the sun.",Tweet
1441,"An honest tale speeds best, being plainly told.",Tweet
1442,"To be, or not to be: that is the question.",Tweet
1443,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1444,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1445,Can one desire too much of a good thing?.,Tweet
1446,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1447,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1448,The king's name is a tower of strength.,Tweet
1449,For ever and a day.,Tweet
1450,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1451,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1452,Do you think I am easier to be played on than a pipe?,Tweet
1453,Now is the winter of our discontent.,Tweet
1454,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1455,For you and I are past our dancing days.,Tweet
1456,Now is the winter of our discontent.,Tweet
1457,Not stepping o'er the bounds of modesty.,Tweet
1458,"To be, or not to be: that is the question.",Tweet
1459,Can one desire too much of a good thing?.,Tweet
1460,Tempt not a desperate man.,Tweet
1461,The king's name is a tower of strength.,Tweet
1462,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1463,"An honest tale speeds best, being plainly told.",Tweet
1464,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1465,"A little more than kin, and less than kind.",Tweet
1466,I like this place and willingly could waste my time in it.,Tweet
1467,Wisely and slow; they stumble that run fast.,Tweet
1468,"There is nothing either good or bad, but thinking makes it so.",Tweet
1469,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1470,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1471,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1472,Can one desire too much of a good thing?.,Tweet
1473,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1474,The king's name is a tower of strength.,Tweet
1475,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1476,True is it that we have seen better days.,Tweet
1477,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1478,True is it that we have seen better days.,Tweet
1479,In my mind's eye.,Tweet
1480,For ever and a day.,Tweet
1481,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1482,Off with his head!,Tweet
1483,Off with his head!,Tweet
1484,For ever and a day.,Tweet
1485,"An honest tale speeds best, being plainly told.",Tweet
1486,"So wise so young, they say, do never live long.",Tweet
1487,"An honest tale speeds best, being plainly told.",Tweet
1488,"To be, or not to be: that is the question.",Tweet
1489,For ever and a day.,Tweet
1490,Not stepping o'er the bounds of modesty.,Tweet
1491,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1492,"I will speak daggers to her, but use none.",Tweet
1493,Now is the winter of our discontent.,Tweet
1494,For ever and a day.,Tweet
1495,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1496,Brevity is the soul of wit.,Tweet
1497,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1498,True is it that we have seen better days.,Tweet
1499,For you and I are past our dancing days.,Tweet
1500,True is it that we have seen better days.,Tweet
1501,Off with his head!,Tweet
1502,Tempt not a desperate man.,Tweet
1503,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1504,Can one desire too much of a good thing?.,Tweet
1505,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1506,I like this place and willingly could waste my time in it.,Tweet
1507,"An honest tale speeds best, being plainly told.",Tweet
1508,"It is the east, and Juliet is the sun.",Tweet
1509,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1510,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1511,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1512,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1513,A horse! a horse! my kingdom for a horse!.,Tweet
1514,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1515,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love.",Tweet
1516,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1517,"There is nothing either good or bad, but thinking makes it so.",Tweet
1518,This above all: to thine own self be true.,Tweet
1519,A horse! a horse! my kingdom for a horse!.,Tweet
1520,"When sorrows come, they come not single spies, but in battalions.",Tweet
1521,O! she doth teach the torches to burn bright.,Tweet
1522,Brevity is the soul of wit.,Tweet
1523,Tempt not a desperate man.,Tweet
1524,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1525,O! she doth teach the torches to burn bright.,Tweet
1526,Tempt not a desperate man.,Tweet
1527,Can one desire too much of a good thing?.,Tweet
1528,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1529,True is it that we have seen better days.,Tweet
1530,Not stepping o'er the bounds of modesty.,Tweet
1531,"When sorrows come, they come not single spies, but in battalions.",Tweet
1532,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1533,Rich gifts wax poor when givers prove unkind.,Tweet
1534,Can one desire too much of a good thing?.,Tweet
1535,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1536,A horse! a horse! my kingdom for a horse!.,Tweet
1537,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1538,"I will speak daggers to her, but use none.",Tweet
1539,O! she doth teach the torches to burn bright.,Tweet
1540,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1541,Can one desire too much of a good thing?.,Tweet
1542,"So wise so young, they say, do never live long.",Tweet
1543,Now is the winter of our discontent.,Tweet
1544,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1545,"The lady doth protest too much, methinks.",Tweet
1546,"I will speak daggers to her, but use none.",Tweet
1547,Wisely and slow; they stumble that run fast.,Tweet
1548,I like this place and willingly could waste my time in it.,Tweet
1549,For ever and a day.,Tweet
1550,Now is the winter of our discontent.,Tweet
1551,"And it must follow, as the night the day, thou canst not then be false to any man.",Tweet
1552,True is it that we have seen better days.,Tweet
1553,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1554,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1555,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1556,A horse! a horse! my kingdom for a horse!.,Tweet
1557,That it should come to this!.,Tweet
1558,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1559,"It is the east, and Juliet is the sun.",Tweet
1560,"The lady doth protest too much, methinks.",Tweet
1561,Rich gifts wax poor when givers prove unkind.,Tweet
1562,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1563,Now is the winter of our discontent.,Tweet
1564,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1565,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1566,Wisely and slow; they stumble that run fast.,Tweet
1567,"Though this be madness, yet there is method in 't.",Tweet
1568,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1569,For ever and a day.,Tweet
1570,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1571,A horse! a horse! my kingdom for a horse!.,Tweet
1572,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1573,True is it that we have seen better days.,Tweet
1574,Can one desire too much of a good thing?.,Tweet
1575,True is it that we have seen better days.,Tweet
1576,"To be, or not to be: that is the question.",Tweet
1577,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1578,"So wise so young, they say, do never live long.",Tweet
1579,"The lady doth protest too much, methinks.",Tweet
1580,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1581,Can one desire too much of a good thing?.,Tweet
1582,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1583,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1584,"To be, or not to be: that is the question.",Tweet
1585,Rich gifts wax poor when givers prove unkind.,Tweet
1586,Off with his head!,Tweet
1587,For ever and a day.,Tweet
1588,"When sorrows come, they come not single spies, but in battalions.",Tweet
1589,"So wise so young, they say, do never live long.",Tweet
1590,Off with his head!,Tweet
1591,Not stepping o'er the bounds of modesty.,Tweet
1592,Brevity is the soul of wit.,Tweet
1593,"I will speak daggers to her, but use none.",Tweet
1594,"I will speak daggers to her, but use none.",Tweet
1595,Tempt not a desperate man.,Tweet
1596,A horse! a horse! my kingdom for a horse!.,Tweet
1597,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1598,"So wise so young, they say, do never live long.",Tweet
1599,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
1600,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1601,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1602,Tempt not a desperate man.,Tweet
1603,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1604,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1605,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow.",Tweet
